precipitation,delta_surface_storage,delta_storage_canopy,delta_storage_snow,delta_storage_subsurface,evaptranssum,evaporation,surface_runoff,transpiration,deep_drainage,recharge
0,0,1.02173909758882e-11,0,-0.0147578318437809,-0.0100205387371952,0.0100205387269778,0,0,0.00206138526271359,0.00492131356451766
0,0,-2.73333513638193e-12,0,-0.0148314835091696,-0.0100893112643136,0.00979497370741534,0,0.000294337559631594,0.0020615531235961,0.00492128917797805
0,0,-1.88384398605079e-12,0,-0.0146274849953443,-0.00987974565341132,0.00966468431042294,0,0.000215061344872215,0.00206172778264601,0.00492126388663371
0,0,-2.81086641857402e-12,0,-0.0143329652196371,-0.00958000224380689,0.00947519699974625,0,0.000104805246871512,0.00206190913745188,0.00492123745753551
0,0,5.70337341243586e-05,0,-0.0133001873327885,-0.00854378306759607,0.00848674933347171,0,0,0.00206209705961045,0.00492120951975134
0,0,0.00243400184263562,0,-0.0130546304512791,-0.00829377170424269,0.00585976986160707,0,0,0.00206229148135453,0.00492117957112195
0,0,0.00469233074101684,0,-0.0128745328374862,-0.0081092694971614,0.00341693875614455,0,0,0.0020624923068009,0.00492114701209757
0,0,0.00808005672895633,0,-0.0126048657452884,-0.00783553760196748,-0.000244519126988854,0,0,0.00206269943544555,0.00492111116254547
0,0,0.0115459942181615,0,-0.0123494477743407,-0.00757617597343993,-0.00396981824472156,0,0,0.00206291277274642,0.00492107127900412
0,0,0.0128371840312379,0,-0.0119789839213809,-0.0072020904270337,-0.00563509360420421,0,0,0.00206313222046347,0.00492102657375543
0,0,0.0136630511649888,0,-0.0130827056941598,-0.0082996584946409,-0.00536339267034795,0,0,0.00206335775406672,0.00492097621369343
0,0,0.0156169047195389,0,-0.0135561758124823,-0.00876819464915475,-0.00684871007038407,0,0,0.0020635892604572,0.00492091936616602
0,0,0.0194077913573304,0,-0.0135750705580904,-0.00878344667169262,-0.0106243446856378,0,0,0.00206382662837268,0.00492085519613544
0,0,-0.0164702663993971,0,-0.0137515432743385,-0.00895848501271428,0.0247988514989257,0,0.000629899913185765,0.00206406973975637,0.00492078287196124
0,0,-0.0718640821413829,0,-0.0215110778140115,-0.0167037711600293,0.0824447864368532,0,0.00612306686455896,0.00206431866584259,0.00492070144889159
0,0,2.12910766920437e-10,0,-0.0433952305997991,-0.0384745821088859,0.0355163318414271,0,0.00295825005454812,0.00206457448785328,0.00492059828675065
0,0,-8.37293082730571e-11,0,-0.22102452750687,-0.216104341778931,0.036766330741978,0,0.179338011120682,0.00206482719940912,0.00492048628434071
0,0,4.29015653494938e-11,0,-0.286938366997219,-0.282019046137264,0.0503754071275666,0,0.231643638966796,0.00206507438751881,0.0049203640462518
0,0,7.56027443833148e-11,0,-0.347111249834143,-0.342193582217121,0.0641580866319983,0,0.27803549550952,0.0020653139735479,0.00492023041510135
0,0,4.69158867324934e-11,0,-0.363491893117043,-0.358575143209953,0.0703432524272174,0,0.28823189073582,0.00206554566415763,0.004920084422709
0,0,3.01277233659146e-11,0,-0.349265706646747,-0.344348663133751,0.0666854261287343,0,0.277663236974889,0.00206577016970004,0.0049199252479543
0,0,-3.15384239202738e-12,0,-0.302390246416508,-0.297472035523589,0.0566860135347609,0,0.240786021991982,0.00206598944913646,0.004919752188479
0,0,-4.72361879280981e-11,0,-0.217977943935693,-0.213058735487839,0.0467913098697839,0,0.166267425665291,0.00206620722772057,0.00491956464143798
0,0,-9.04887899336669e-11,0,-0.0412715935012784,-0.0364167530626048,0.0328774576994305,0,0.00353929545366309,0.00206643059389111,0.00491938467921859
0,0,-8.79920976967163e-11,0,-0.0304325322235854,-0.0256013185904815,0.0235939193466135,0,0.00200739933186001,0.00206666017420485,0.00491918548025976
0,0,-2.24602244675085e-11,0,-0.0283438587443925,-0.0235227305749634,0.0219936301473667,0,0.00152910045005693,0.00206689597616188,0.00491896775461922
0,0,-1.89843334179492e-11,0,-0.026461052621471,-0.0216499653507929,0.0205327231442255,0,0.00111724222555165,0.00206713790158068,0.00491873201785251
0,0,-2.19051922630448e-11,0,-0.0240698483789856,-0.0192735224173764,0.0186138248944347,0,0.000659697544846891,0.00206738580527595,0.00491847865640551
0,0,-9.09180843957645e-12,0,-0.0219441123817887,-0.0171614586953738,0.016690772415312,0,0.00047068628915357,0.00206763958066682,0.00491820789566316
0,0,-8.0920697064235e-12,0,-0.0200922326321233,-0.0153195533987454,0.0150176292338999,0,0.000301924172937574,0.00206789914685248,0.00491791985647002
0,0,-8.41867166547629e-12,0,-0.0183119608218476,-0.013546747869738,0.0134132218118519,0,0.000133526066304771,0.00206816441752213,0.00491761461948928
0,0,-5.77581876757561e-12,0,-0.0169941801873392,-0.0122319660265853,0.0122303755804505,0,1.59045191062497e-06,0.00206843534810357,0.00491729219110803
0,0,0.0075799391207293,0,-0.0164068493891136,-0.0116436921328114,0.00406375301208206,0,0,0.00206871190864093,0.00491695253919019
0,0,0.0192564543060918,0,-0.0160196408487536,-0.0112545036648691,-0.00800195064122273,0,0,0.00206899402527987,0.00491659568101699
0,0,0.019818368954645,0,-0.0155711543707184,-0.010804340752887,-0.00901402820175795,0,0,0.00206928160298943,0.00491622167059213
0,0,0.0201053879608774,0,-0.0151747070522106,-0.010405994665774,-0.00969939329510338,0,0,0.00206957455825115,0.00491583056366351
0,0,0.0182644779867853,0,-0.0148598034256793,-0.0100889018418604,-0.0081755761449249,0,0,0.00206987281154428,0.00491542242905546
0,0,-0.0219652401362049,0,-0.0154922161905233,-0.0107190957050309,0.0318947090658555,0,0.00078962677538017,0.00207017630093458,0.00491499728446167
0,0,-0.0630593881940542,0,-0.0302922962123375,-0.0254690921572175,0.0770034903874323,0,0.0115249899638395,0.00207048543589041,0.00491455388202203
0,0,2.06818181859815e-10,0,-0.044926152420885,-0.0400120553988462,0.0371778124250489,0,0.00283424276697916,0.0020708003101076,0.00491403742013644
0,0,-6.78514556330162e-11,0,-0.227995354151972,-0.223082310164492,0.0438477126496301,0,0.179234597582714,0.00207111154856548,0.00491351804981039
0,0,5.5955822435906e-11,0,-0.301859542209968,-0.296948436554716,0.0619320447737872,0,0.235016391724973,0.00207141657336924,0.00491299184079353
0,0,8.36944976362031e-11,0,-0.363117681371023,-0.358209817565665,0.07919157128262,0,0.279018246199351,0.00207171342610286,0.00491245609696853
0,0,4.49158042228434e-11,0,-0.376185574149076,-0.3712793014661,0.0832195768800678,0,0.288059724541116,0.00207200187146264,0.00491190901514347
0,0,2.89892801702582e-11,0,-0.358051405874903,-0.353144717349301,0.0771078223948153,0,0.276036894925496,0.00207228269106594,0.00491134942299845
0,0,-8.66991816585085e-12,0,-0.305249705080769,-0.300341268635722,0.0646329197138817,0,0.23570834893051,0.00207255800980399,0.00491077659093514
0,0,-4.56665871074507e-11,0,-0.218479564053268,-0.213569910343199,0.0542603938164497,0,0.159309516572416,0.00207283164008275,0.00491019010755684
0,0,-8.57124798720214e-11,0,-0.0478402457470111,-0.0430041290208948,0.0394986729156446,0,0.00350545619096264,0.00207311068267902,0.00490965455612759
0,0,-4.14126209544136e-11,0,-0.0448772268860012,-0.0400304526043204,0.0372166386460444,0,0.00281381399968865,0.00207339559708037,0.00490908973486797
0,0,-4.99031216666368e-11,0,-0.0369265326194181,-0.0320769080178453,0.0299157601191672,0,0.00216114794858111,0.00207368626981251,0.0049084999555769
0,0,-4.09011549967424e-11,0,-0.0294496180840724,-0.0246461485433464,0.0230700961037071,0,0.00157605248054043,0.00207398226553772,0.00490788911552928
0,0,-4.41114016108253e-11,0,-0.0210614333354897,-0.0163376558672672,0.015510727009895,0,0.000826928901483561,0.00207428294579964,0.00490726080779303
0,0,-6.03600747320448e-14,0,-0.0216681596130002,-0.0169333845871272,0.0161720824080407,0,0.000761302179146836,0.00207458923601902,0.00490661473724993
