precipitation,delta_surface_storage,delta_storage_canopy,delta_storage_snow,delta_storage_subsurface,evaptranssum,evaporation,surface_runoff,transpiration,deep_drainage,recharge
0,0,4.19409762155145e-11,0,-0.0418421736562777,-0.00531784231300649,0.00531784227106551,0,0,0.00476705514492995,0.0366903962322185
0,0,-1.14068321903172e-11,0,-0.0442982071836013,-0.00776797418435655,0.00699615879787701,0,0.000771815397886365,0.00475796343710763,0.0366883362340888
0,0,-4.45232412862894e-12,0,-0.0451552310955776,-0.00862980253520722,0.00800820500532442,0,0.00062159753433513,0.00474894397926159,0.0366809052519427
0,0,-8.47698005568242e-12,0,-0.0448761621651101,-0.0083678318741264,0.00796191020788698,0,0.000405921674716406,0.00473999243118915,0.036666665826141
0,0,-7.32746273038188e-12,0,-0.0442497763792744,-0.00776773056614447,0.00752949991951912,0,0.000238230653952813,0.00473110469164459,0.0366450472163767
0,0,-6.45579261414541e-12,0,-0.0435642246952739,-0.00711579911819564,0.00702895100658173,0,8.68481180696964e-05,0.00472227698933895,0.03661616037775
0,0,0.00265239164833119,0,-0.0429264301110379,-0.00651792267022904,0.00386553102189785,0,0,0.00471350585620291,0.0365805829548622
0,0,0.00628955632279109,0,-0.0429873155053428,-0.00662074819245261,0.000331191869661522,0,0,0.00470478792828902,0.0365391645398886
0,0,0.0103120438551475,0,-0.0429622026517791,-0.00664221972919675,-0.00366982412595073,0,0,0.00469612031578248,0.0364928767196846
0,0,0.0114745220712964,0,-0.0430442285269237,-0.00677353042342055,-0.00470099164787584,0,0,0.0046875003447701,0.0364427063231206
0,0,0.0131901192325287,0,-0.0427653052197456,-0.00654809203658388,-0.00664202719594481,0,0,0.0046789256816837,0.0363895889587288
0,0,0.0148375042314747,0,-0.0424995367779957,-0.00633733174813609,-0.00850017248333857,0,0,0.00467039410896511,0.0363343701057214
0,0,-0.00146922442841394,0,-0.0433005300601508,-0.00718912337981694,0.00862425634686997,0,3.40914613609153e-05,0.00466190333886417,0.0362777869793725
0,0,-0.0572869129369772,0,-0.0518530941399149,-0.0157888823676072,0.0683586102516301,0,0.00471718505295431,0.00465344709616092,0.0362204628815688
0,0,1.22338660822971e-10,0,-0.0601350193228427,-0.024002169409705,0.023919441840079,0,8.27274472873877e-05,0.00464508337671739,0.0361434472410324
0,0,2.72729150757001e-12,0,-0.20121132396207,-0.165142586799021,0.0323991357217714,0,0.132743451074523,0.0046366481715837,0.0360790478430207
0,0,4.4031897564631e-11,0,-0.258814068050015,-0.222807487507616,0.0439814890520284,0,0.178825998411556,0.0046281127071249,0.0360189538138793
0,0,4.58415358230032e-11,0,-0.301787698041153,-0.265842861749171,0.0527151783098715,0,0.213127683393457,0.00461946029095982,0.0359610917715337
0,0,6.08707254671055e-11,0,-0.331663737130839,-0.295779576598298,0.0578374166257862,0,0.237942159911641,0.00461068339692813,0.0359049604806665
0,0,2.63140738336183e-11,0,-0.314985982252892,-0.279153366404152,0.0503562915022403,0,0.228797074875598,0.00460180245096529,0.0358504538892559
0,0,2.47579345164266e-11,0,-0.28304062851339,-0.247256555705832,0.0406717221491568,0,0.206584833531917,0.00459284643798552,0.0357975625563864
0,0,-2.14280002359255e-13,0,-0.225208150780873,-0.18947096604209,0.0292564713457424,0,0.160214494696562,0.00458386097501277,0.0357462910786509
0,0,-8.08050934550876e-11,0,-0.147466406353942,-0.11177694082929,0.0177803928265387,0,0.0939965480835567,0.00457490329354562,0.0356966392256686
0,0,-9.96185059591222e-11,0,-0.0451065001211646,-0.00966206267063981,0.00695807888763163,0,0.00270398388262668,0.00456599214472218,0.0356613179356027
0,0,-8.04032258641104e-11,0,-0.0421233315196332,-0.00673273931510919,0.00516393596478635,0,0.00156880343072606,0.0045571760249548,0.0356208997036124
0,0,-1.81481790230449e-11,0,-0.0423123494588253,-0.00695345526756522,0.00576847407561389,0,0.00118498121009951,0.0045484464313052,0.0355791049382453
0,0,-1.11962397955992e-11,0,-0.0420974508783729,-0.00677427316342552,0.00587092208272666,0,0.000903351091895094,0.0045397974658045,0.0355374469876279
0,0,3.75840436600459e-12,0,-0.0434552034853368,-0.00815622213469131,0.00724206097677995,0,0.000914161154152956,0.00453122242113847,0.0354965519505135
0,0,-5.57307094366114e-12,0,-0.0428596157616994,-0.00759963527761179,0.00677614868562039,0,0.000823486597564457,0.00452271706463491,0.0354566921417854
0,0,-5.5904561541998e-12,0,-0.0420631874999344,-0.00684272438577011,0.00611425151892756,0,0.000728472872433005,0.00451427656640173,0.035417978667412
0,0,2.2703826467902e-11,0,-0.0450398683201456,-0.00983232134367395,0.00865316475265791,0,0.00117915656831221,0.00450589417745479,0.0353804431281111
0,0,-4.91210098847701e-12,0,-0.0439325172874305,-0.00876486841605209,0.00765684106006557,0,0.00110802736089862,0.00449756694239136,0.0353441005430356
0,0,-4.58583308684758e-12,0,-0.0430804380544032,-0.00794968920950154,0.00691402537663288,0,0.0010356638374545,0.00448929041961953,0.0353089379503939
0,0,-1.49328023313744e-11,0,-0.0409899125734228,-0.0059033949957499,0.00517161554816256,0,0.000731779462520144,0.00448106145154634,0.035274935635457
0,0,-9.98859715407114e-12,0,-0.0392001750369673,-0.0041564430736502,0.00354308369549526,0,0.000613359388143543,0.00447287642765131,0.0352420656283613
0,0,-7.70209836841601e-12,0,-0.0377454864228639,-0.00274070170469526,0.00226589051797717,0,0.000474811194420181,0.00446473187665462,0.0352102966556656
0,0,6.64820080950258e-12,0,-0.044713928721194,-0.00971859119577994,0.0037917271864415,0,0.00592686400269024,0.00445661868001704,0.0351795893669259
